packet_id,delivered,Usage
3663,1,Public
49731,1,Private
31517,1,Public
98930,1,Public
4883,1,Public
79519,1,Public
44946,0,Public
71657,0,Private
39427,1,Private
25458,0,Private
46145,0,Public
71047,0,Private
6666,0,Private
75881,0,Private
49732,1,Public
55258,0,Private
64931,1,Private
68596,1,Private
78902,1,Public
50956,0,Private
50955,0,Private
116530,1,Private
72261,1,Public
44312,0,Private
114692,1,Private
109266,0,Private
41838,0,Public
119552,1,Private
16965,1,Public
19416,1,Private
23060,1,Public
13313,1,Private
77081,1,Private
9092,1,Private
74103,1,Public
35702,0,Public
35097,1,Private
26635,1,Public
89800,1,Public
6667,0,Private
4258,0,Private
64332,1,Public
64331,1,Public
74104,1,Private
17592,1,Public
87426,1,Private
85634,1,Private
43678,0,Private
67388,1,Public
81362,1,Private
5496,1,Public
20049,0,Private
10271,1,Private
20687,1,Public
25459,0,Private
32105,1,Private
110508,1,Public
32696,0,Private
30294,1,Public
111707,1,Public
15739,1,Public
47976,1,Private
67996,1,Private
101942,1,Private
6668,1,Public
45541,0,Private
12107,1,Public
49733,1,Public
103166,1,Public
80104,1,Private
46787,1,Private
21270,1,Public
75274,1,Public
94087,1,Public
103777,1,Private
12696,1,Public
94086,1,Public
96506,1,Public
618,1,Public
82557,0,Public
109267,1,Private
119553,1,Public
43679,0,Private
112309,1,Private
36315,0,Private
66166,1,Public
21858,1,Private
12697,0,Private
9093,1,Private
79520,1,Public
120809,1,Private
76499,0,Private
92231,0,Private
95322,1,Public
87427,0,Public
32106,1,Private
21271,1,Private
72262,1,Private
13901,0,Private
67997,0,Private
58857,1,Private
110509,1,Private
20050,1,Public
19417,0,Private
60717,0,Private
106820,0,Private
12108,0,Private
76500,0,Private
56429,1,Private
15740,1,Public
9670,0,Private
52786,1,Public
57016,0,Private
38182,1,Public
27813,1,Public
110510,0,Private
49734,1,Public
63114,1,Public
16364,1,Private
47977,0,Private
64333,1,Private
59493,1,Private
7883,1,Public
16365,1,Public
21859,1,Private
35703,1,Private
93478,1,Public
114693,1,Public
86836,0,Private
62502,1,Public
107442,1,Public
50957,0,Private
117703,0,Private
13902,0,Private
76501,1,Private
105601,1,Public
35704,1,Private
1252,0,Private
120810,0,Private
103167,0,Private
95918,1,Public
33288,1,Private
18833,1,Private
85635,0,Private
29044,0,Private
23638,1,Private
4884,1,Private
43680,1,Private
23639,1,Private
36316,1,Private
68597,1,Private
36952,1,Private
9671,1,Public
89801,1,Private
95919,1,Private
80105,1,Public
38802,0,Private
73524,1,Private
18834,1,Private
51591,1,Private
106821,1,Private
111708,0,Private
95323,1,Public
90999,0,Private
70443,1,Public
14538,0,Private
97113,1,Private
90384,1,Private
115923,1,Private
69208,0,Private
25460,1,Private
4885,1,Private
61924,1,Private
94711,1,Public
85636,1,Private
110511,1,Private
92232,0,Private
90385,0,Private
95920,1,Public
4259,1,Private
69837,1,Public
68598,1,Private
55259,1,Private
49147,1,Public
10903,0,Private
73525,1,Private
7884,1,Public
91615,0,Public
46788,0,Private
12109,1,Public
69838,1,Private
50348,1,Public
29045,1,Public
26636,1,Private
23640,1,Private
94712,1,Public
89214,1,Public
87428,1,Public
7885,0,Private
18835,0,Private
88630,0,Private
92857,1,Public
84399,1,Public
21272,1,Private
63116,1,Public
55845,0,Private
113507,1,Public
40614,1,Private
91000,0,Private
63115,1,Public
111709,1,Public
46146,1,Public
75275,1,Public
66167,1,Private
71658,0,Private
15741,1,Public
89215,1,Private
17593,0,Public
31518,1,Private
98294,0,Private
13903,0,Public
115319,1,Public
75276,1,Private
63716,1,Private
111105,1,Private
1871,1,Public
30295,1,Private
109268,0,Private
43681,1,Private
80106,1,Public
84400,1,Public
36317,1,Private
106822,1,Public
91616,1,Public
108066,0,Private
15742,1,Public
94713,1,Public
78903,1,Public
35098,1,Private
46789,1,Private
93479,1,Public
106823,1,Private
64932,1,Private
27814,1,Private
67998,1,Private
26054,1,Private
18217,1,Public
101325,0,Private
5497,1,Public
21273,1,Public
94714,0,Private
52787,1,Public
93480,1,Private
112310,1,Public
61308,1,Private
49148,1,Public
86837,1,Public
21860,1,Public
33871,1,Public
108067,0,Private
81363,1,Public
55846,1,Private
94715,1,Public
109877,0,Public
115320,1,Public
121425,1,Private
92858,1,Private
4886,1,Public
17594,1,Public
92233,1,Private
7299,1,Public
91617,1,Private
78323,1,Private
61309,0,Private
51592,1,Public
88631,1,Private
103168,1,Public
44947,0,Private
93481,1,Public
17595,1,Private
18218,1,Public
65563,0,Private
19418,0,Public
64933,1,Public
101943,0,Private
93482,0,Private
115924,1,Private
73526,0,Private
81980,1,Private
48554,1,Private
109269,1,Private
4260,1,Private
58858,1,Public
117125,0,Private
85637,0,Public
77710,1,Private
18219,1,Public
46147,1,Public
53417,1,Private
19419,1,Public
48555,1,Public
51593,0,Private
104975,1,Private
82558,0,Private
96507,1,Private
102550,1,Private
72263,1,Private
49149,1,Public
91618,0,Private
40021,0,Private
54032,1,Private
69839,1,Public
97696,0,Private
83164,1,Public
79521,1,Public
112899,0,Private
95921,1,Private
54033,1,Public
113508,1,Private
64934,1,Public
26055,1,Private
4887,1,Public
65564,0,Public
45542,1,Private
106824,1,Public
104976,1,Public
81981,1,Public
15120,1,Public
100725,1,Public
67389,1,Public
15743,1,Public
79522,1,Private
76502,1,Private
41839,1,Public
64935,0,Private
59494,1,Private
75882,1,Public
7886,1,Private
114694,1,Public
40615,1,Private
23641,1,Public
27815,1,Private
60718,0,Private
19420,1,Public
72264,1,Public
32697,1,Private
20051,1,Public
86838,1,Public
34476,0,Private
30899,1,Public
102551,0,Private
112311,1,Public
63717,1,Public
108689,0,Private
78904,1,Private
39428,1,Public
6097,1,Private
57017,1,Public
56430,1,Private
109270,1,Public
67390,1,Public
16966,1,Public
40616,1,Public
13904,0,Private
3664,1,Public
109878,1,Private
67391,1,Public
71048,1,Public
80107,1,Public
40617,1,Public
64334,1,Public
12110,1,Private
47978,1,Private
3665,1,Private
10904,0,Private
58238,0,Private
111710,1,Public
78905,1,Public
46148,1,Public
80735,1,Public
57018,1,Private
108068,0,Public
87429,1,Public
41840,1,Public
56431,0,Private
32698,1,Private
66763,0,Private
94088,1,Public
13905,1,Public
107443,1,Private
24822,1,Private
52187,1,Public
3666,1,Public
112900,0,Private
72265,1,Private
52188,1,Public
46790,1,Private
38183,1,Public
60088,1,Public
47979,0,Private
14539,1,Public
97114,1,Public
73527,1,Private
55847,1,Private
37583,1,Private
99536,1,Public
26056,0,Private
86252,1,Private
64335,1,Public
87430,1,Public
112312,1,Public
57612,1,Private
65565,1,Public
18836,1,Public
57019,1,Private
115321,1,Private
41209,1,Private
42462,0,Private
63117,1,Private
71659,0,Private
120182,0,Private
86253,1,Private
113509,1,Private
64336,0,Public
7887,1,Public
106825,0,Private
50958,0,Private
20688,0,Private
71049,0,Private
41841,1,Public
121426,1,Private
14540,1,Private
31519,0,Private
64337,1,Public
67999,1,Private
120811,1,Private
120812,1,Private
38184,1,Public
7888,1,Public
104359,1,Private
63118,1,Public
86254,1,Public
106826,1,Private
106193,1,Public
119554,1,Private
7300,1,Private
88632,1,Private
54034,0,Private
619,1,Public
117126,0,Public
106194,1,Public
1253,0,Public
88633,0,Private
112313,0,Public
62503,1,Public
85638,1,Public
101326,0,Public
18220,1,Private
41842,1,Private
114112,1,Private
94716,1,Public
53418,0,Private
13314,0,Public
37584,1,Public
8466,1,Public
13906,1,Public
100726,1,Public
1254,0,Public
19421,1,Private
79523,1,Private
65566,1,Public
33289,1,Private
60719,0,Public
47385,1,Private
71661,0,Private
71660,0,Public
95922,1,Private
84401,0,Private
109879,1,Public
63119,1,Public
53419,0,Private
43099,1,Private
30296,1,Public
120183,1,Private
61310,0,Private
100121,1,Private
52788,0,Private
24232,1,Public
13907,1,Private
15121,1,Private
46791,0,Public
77082,1,Public
83165,1,Public
6669,0,Private
117704,1,Private
66168,1,Private
29046,1,Public
30900,1,Private
57613,1,Private
90386,1,Private
64936,0,Private
22477,1,Private
14541,1,Public
83166,1,Private
46149,1,Private
9094,1,Private
52189,1,Public
61311,0,Public
28437,1,Private
62504,1,Public
24233,1,Public
110512,1,Private
109880,1,Public
72892,0,Private
95324,0,Private
99537,1,Private
108690,0,Private
37585,1,Private
94089,1,Public
45543,0,Private
89216,1,Private
83167,0,Private
69840,1,Private
119555,1,Private
80736,1,Public
29047,1,Public
113510,1,Private
6670,0,Private
86255,1,Public
68599,0,Private
109881,1,Private
116531,1,Public
80737,1,Private
70444,0,Private
60720,0,Public
21861,1,Public
18837,1,Public
32699,0,Private
54647,1,Private
100122,1,Private
20689,1,Public
100727,1,Public
84402,1,Public
72266,1,Public
43682,0,Public
63120,1,Public
20690,1,Private
17596,1,Public
93483,1,Private
45544,0,Private
42463,0,Public
113511,1,Public
61312,0,Private
54035,1,Public
55260,0,Private
55848,0,Public
50959,0,Private
40618,1,Public
7301,1,Public
72893,0,Public
51594,1,Public
98931,1,Public
35099,1,Private
1255,0,Public
113512,1,Private
77711,1,Public
109882,1,Private
12111,1,Public
77712,1,Public
62505,1,Public
49735,1,Private
30297,1,Public
74686,0,Public
90387,1,Public
117705,1,Public
78906,1,Public
36318,0,Private
32107,1,Public
97115,1,Public
82559,1,Public
118944,0,Private
82560,1,Public
49736,1,Private
3667,1,Public
55261,0,Public
84403,1,Private
15122,1,Public
58239,0,Private
16366,1,Private
18838,1,Private
120184,1,Private
63121,1,Public
98932,0,Private
26057,0,Private
46150,1,Private
103778,1,Public
109271,0,Public
86839,1,Public
109883,1,Public
100728,1,Private
66764,0,Public
24234,1,Public
64937,1,Private
49737,0,Public
96508,1,Private
88024,1,Public
119556,1,Public
100729,1,Private
118337,1,Private
71662,0,Private
37586,1,Public
104977,1,Private
93484,1,Public
114113,1,Public
120813,0,Public
2455,1,Public
104361,1,Public
104360,0,Public
52190,1,Private
32700,0,Private
44948,0,Public
99538,0,Private
20052,1,Public
114114,1,Public
102552,1,Private
49150,1,Public
43100,1,Public
28438,1,Private
44313,0,Private
38803,0,Private
86840,1,Private
31520,1,Private
16967,0,Private
21274,1,Public
50349,1,Public
81982,0,Public
106827,1,Private
46151,1,Private
35100,1,Private
91619,1,Public
7302,1,Public
68000,0,Private
113513,1,Public
3048,0,Private
109272,0,Private
58859,1,Public
60089,0,Public
55262,0,Public
91001,0,Private
31521,1,Private
620,1,Public
86256,1,Private
58240,0,Private
621,1,Private
33872,1,Public
109273,0,Private
106828,0,Public
115925,1,Private
57614,1,Private
65567,1,Public
35101,1,Private
10272,0,Private
12698,0,Private
60090,1,Private
19422,1,Public
25461,1,Private
103779,1,Private
79524,1,Public
44949,0,Public
14542,1,Private
112314,1,Public
87431,1,Public
44950,0,Public
86257,1,Public
1872,1,Public
69209,1,Public
89217,1,Private
9672,1,Private
26637,1,Public
47386,1,Public
104362,1,Public
20691,1,Public
48556,1,Private
2456,1,Public
100730,1,Private
34477,0,Private
102553,0,Public
95325,0,Private
102554,1,Public
80108,1,Public
4261,0,Public
13908,1,Public
108691,0,Public
45545,0,Private
21862,1,Public
114695,1,Public
116532,0,Public
95923,1,Public
68001,0,Public
33290,1,Private
64338,0,Private
102555,0,Private
47387,1,Private
26058,0,Private
18839,1,Public
66169,1,Public
58860,1,Private
22479,1,Public
30901,0,Private
75883,0,Private
6098,0,Private
38804,0,Public
7889,1,Public
22478,1,Public
28439,0,Private
98295,0,Private
55263,0,Private
38186,0,Public
38185,1,Public
58861,1,Private
77713,1,Private
100123,0,Private
43101,1,Private
26059,0,Public
82561,1,Public
93485,0,Private
60091,1,Public
121427,1,Public
112901,0,Public
5498,0,Private
118945,0,Public
40619,1,Public
49738,1,Private
23061,1,Private
82562,0,Public
30298,1,Public
83782,1,Private
9673,1,Public
49739,1,Public
75884,0,Private
33291,0,Private
9095,1,Public
101327,0,Private
15123,0,Private
22480,1,Public
111711,1,Public
19423,1,Public
24823,0,Public
90388,0,Private
39429,1,Public
37587,1,Public
35102,1,Public
13909,1,Public
30902,0,Private
61925,1,Private
39430,1,Private
88025,0,Private
20692,1,Private
54036,1,Public
23062,1,Public
9096,1,Private
32108,1,Private
85029,1,Public
32701,0,Public
42464,0,Private
65568,1,Public
24825,0,Private
36319,0,Public
103780,1,Private
24824,0,Private
104978,0,Private
97697,0,Private
21275,1,Public
83168,1,Private
71050,0,Public
60092,1,Public
98296,0,Public
57020,0,Public
88634,0,Private
74105,0,Private
72894,0,Private
57615,0,Private
111712,0,Private
116533,1,Public
57616,1,Private
45546,0,Private
27218,1,Public
30299,1,Public
20693,1,Private
110513,1,Private
21863,1,Public
35103,1,Public
38805,0,Private
101944,0,Public
109884,1,Public
29668,1,Private
29048,1,Public
20053,1,Private
75885,0,Private
114115,1,Public
81364,1,Public
95326,0,Public
76503,0,Private
88026,1,Private
92234,0,Private
30300,1,Private
6671,0,Public
97116,1,Public
12699,0,Public
50350,1,Private
80738,1,Public
84404,0,Private
41843,1,Public
1256,0,Public
57021,0,Private
33873,1,Public
91002,0,Public
59495,1,Private
70445,0,Private
60721,0,Public
40022,0,Public
20054,1,Private
37588,1,Private
119557,0,Private
105602,1,Private
101945,0,Public
9097,1,Public
91620,1,Private
70446,0,Private
90389,1,Private
32109,1,Public
119558,0,Private
26638,1,Public
89218,1,Public
3668,1,Private
76504,0,Private
29669,1,Private
110514,0,Private
63718,1,Private
69210,1,Private
15744,0,Private
1257,0,Public
60093,1,Public
63122,1,Private
80739,1,Public
40023,0,Public
21864,1,Private
94717,1,Private
63720,0,Public
35104,1,Public
88027,1,Private
9674,1,Public
109885,1,Public
63719,1,Private
4888,1,Private
4889,0,Private
74687,0,Private
38187,1,Public
69841,0,Public
13315,0,Private
10905,0,Private
100731,1,Public
8467,1,Public
39431,1,Private
65569,0,Private
80740,1,Public
32110,1,Public
3669,0,Private
63123,1,Private
32111,1,Public
44314,0,Private
59496,0,Public
20055,0,Private
24826,0,Private
58241,0,Private
85030,1,Public
117706,0,Public
18840,1,Public
7303,1,Public
24827,0,Private
119559,1,Public
74106,1,Private
37589,1,Public
40024,0,Public
82563,1,Public
43102,1,Private
120185,1,Private
20056,1,Private
75277,1,Public
1258,0,Private
57617,1,Public
93486,1,Private
109886,1,Public
52191,1,Private
50960,0,Public
26639,1,Private
74107,1,Private
57618,0,Private
84405,1,Private
30301,1,Private
121428,1,Private
92235,0,Public
121429,0,Private
100732,1,Public
109887,1,Private
68600,1,Private
12700,1,Public
80109,1,Private
107444,1,Public
66170,1,Public
46152,1,Private
91621,1,Public
81983,1,Public
69842,0,Private
89219,1,Public
85031,1,Private
60722,0,Private
622,1,Public
79525,1,Public
57022,0,Private
118338,1,Public
93487,1,Public
17597,1,Private
54648,0,Public
37590,1,Public
6672,0,Public
16968,1,Public
36953,1,Private
25462,1,Public
29670,0,Private
93488,1,Private
47980,0,Private
24828,0,Private
103781,1,Public
109888,1,Private
108692,1,Public
50961,0,Public
112315,0,Public
4890,1,Private
18221,1,Private
12701,1,Private
66765,1,Private
94718,1,Public
33874,1,Public
49151,0,Private
92236,0,Private
4262,0,Public
120186,1,Private
52192,1,Public
2457,1,Public
117707,1,Public
74688,0,Private
71663,0,Public
69211,1,Public
32112,1,Public
101946,0,Public
88028,1,Public
113514,1,Public
83169,1,Private
30302,0,Private
106829,1,Public
103782,1,Private
55264,0,Public
76505,0,Public
80110,1,Public
52193,1,Private
90390,1,Public
16367,0,Private
36954,1,Public
115926,1,Public
5499,1,Private
101328,0,Private
50351,1,Public
114116,1,Public
82564,1,Public
3670,1,Public
71664,0,Private
48557,1,Private
75278,1,Private
91003,0,Private
101947,0,Private
82565,0,Public
26060,0,Private
9675,1,Public
32702,0,Private
80741,1,Public
55265,0,Public
74108,1,Public
58862,1,Public
16969,1,Public
84406,1,Private
38806,0,Public
64339,1,Public
57619,1,Private
51595,1,Public
98297,0,Private
121430,1,Public
85639,1,Private
106195,1,Public
55849,0,Private
81984,0,Public
114117,1,Private
15124,1,Private
81985,1,Private
14543,1,Private
30903,1,Public
117127,0,Private
115322,1,Public
27219,1,Public
89802,1,Public
23063,1,Private
54649,0,Private
103169,1,Public
103783,1,Public
48558,1,Private
11497,0,Private
3049,1,Public
84407,1,Public
121431,1,Public
49740,1,Public
117708,1,Public
72895,0,Public
88029,1,Private
118946,0,Private
77083,1,Public
58863,1,Public
51596,1,Public
34478,1,Private
81365,1,Private
39432,1,Private
6673,0,Public
74109,1,Private
20057,1,Public
623,1,Private
107445,0,Private
79526,0,Private
89220,1,Private
115927,1,Private
104363,1,Public
44951,0,Public
94719,1,Public
4263,1,Public
14544,1,Public
3050,0,Private
61313,0,Public
30904,1,Public
13316,0,Public
115323,0,Public
115324,1,Public
75886,1,Public
100124,1,Public
15125,0,Private
97698,0,Private
88635,0,Private
36320,0,Private
2458,1,Private
16368,1,Private
109274,0,Public
86258,1,Public
36321,0,Public
20058,0,Public
92859,1,Private
22481,1,Public
116534,1,Private
105603,1,Public
75279,1,Public
3051,0,Private
32703,0,Private
15126,1,Public
8468,1,Public
49741,1,Public
50962,0,Private
62506,1,Public
23064,1,Public
87432,1,Public
67392,1,Private
89221,1,Public
3052,1,Public
19424,1,Private
46153,1,Private
69212,0,Private
63124,1,Private
111106,0,Public
49152,1,Public
105604,1,Public
45547,0,Private
85032,1,Public
41210,1,Private
47981,0,Private
49153,1,Public
107446,1,Public
69843,1,Private
4891,1,Private
95327,0,Public
114696,1,Private
59497,0,Private
27220,1,Public
106830,1,Public
114118,1,Public
624,1,Public
31522,1,Public
36955,1,Private
2459,1,Public
59498,0,Private
81986,1,Public
98933,1,Private
86259,1,Public
117128,0,Public
41211,1,Public
97699,0,Public
30303,1,Public
17598,1,Private
117709,1,Public
60723,0,Public
12702,0,Private
94720,1,Private
86260,1,Private
88636,0,Private
26640,1,Public
50963,0,Public
48559,1,Private
76506,0,Private
16369,1,Public
91622,1,Public
84408,1,Private
78907,0,Private
16370,1,Public
46154,1,Public
18841,1,Private
61314,0,Public
4264,1,Public
