packet_id,user_id,timestamp_minute,session_duration_s,packet_size,distance_to_router,signal_strength,channel_load,device_type,os,protocol,request_type,destination_host,priority,is_encrypted,vpn_active,preferred_dns,battery_level,movement_speed,retry,delivered
47810,78,17642,515,30821,9.36,-76.79,0.261,phone,ios,tcp,download,github.com,medium,False,True,,100.0,1.16,1,0
74576,122,19349,109,49670,10.68,-78.04,0.64,phone,android,tcp,download,mega.nz,low,False,False,208.67.222.222,61.2,1.36,0,1
96055,158,5507,369,26576,3.14,13.53,0.137,laptop,windows,tcp,download,github.com,high,False,True,208.67.222.222,32.2,0.59,0,1
10496,17,8023,76,51386,24.38,-11.38,0.639,laptop,windows,tcp,browsing,telegram.org,low,True,True,,43.9,0.56,1,0
77200,127,4943,1714,32153,5.13,-50.81,0.598,phone,android,quic,streaming,rutube.ru,high,False,False,9.9.9.9,75.0,1.42,1,0
86921,143,2532,3404,1132,13.97,35.49,0.573,laptop,windows,udp,gaming,steampowered.com,low,False,True,208.67.222.222,26.9,0.42,0,1
88388,145,15001,154,944,9.41,-81.86,0.698,phone,android,tcp,browsing,ria.ru,low,False,False,8.8.8.8,70.5,0.01,1,0
116344,191,16241,2465,4058,20.39,26.41,0.186,laptop,windows,udp,gaming,steampowered.com,high,True,False,9.9.9.9,78.2,0.44,0,1
108363,178,11016,74,65280,13.57,-29.25,0.407,iot,android,udp,download,github.com,medium,False,False,,42.8,0.02,0,1
25129,41,12147,48,1913,21.22,-14.34,0.396,laptop,linux,tcp,browsing,max.ru,low,False,False,9.9.9.9,74.9,0.46,1,0
96350,158,18144,54,1127,1.31,31.84,0.627,laptop,windows,tcp,browsing,tbank.ru,medium,False,,9.9.9.9,42.4,0.46,1,0
98748,162,18053,1631,44682,4.54,28.61,0.65,laptop,windows,udp,streaming,vkvideo.ru,high,True,False,1.1.1.1,68.8,0.44,1,0
4707,7,16587,518,32490,14.69,-31.96,0.745,phone,android,quic,download,onedrive.live.com,high,False,False,208.67.222.222,51.2,0.69,0,1
49270,81,4498,2825,1492,12.61,38.47,0.451,laptop,windows,quic,gaming,steampowered.com,high,False,True,208.67.222.222,71.5,0.34,0,1
21611,35,13799,267,15696,3.07,-93.87,0.702,phone,ios,tcp,download,download.jetbrains.com,low,False,,1.1.1.1,53.7,1.62,1,0
42160,69,13217,1451,2602,15.22,-17.11,0.233,laptop,linux,udp,gaming,vkplay.ru,high,False,False,,75.9,0.55,1,0
32994,54,12237,649,17565,17.03,-32.99,0.566,phone,android,udp,streaming,rutube.ru,medium,True,True,208.67.222.222,61.1,0.52,1,0
22796,37,12704,893,24922,3.07,-36.02,0.355,iot,linux,udp,streaming,kion.ru,medium,True,False,8.8.8.8,35.5,0.2,0,1
95465,157,6130,267,34476,7.92,135.12,0.397,laptop,windows,udp,download,dl.google.com,low,False,False,8.8.8.8,81.3,0.43,0,1
116703,192,7589,674,649,20.55,-84.26,0.208,iot,linux,udp,gaming,faceit.com,high,True,True,1.1.1.1,73.0,0.1,1,0
27469,45,9289,1710,33280,2.11,-61.47,0.452,phone,ios,udp,streaming,channel1.ru,medium,True,,1.1.1.1,57.1,0.92,0,1
70738,116,12220,1224,14560,8.98,-85.14,0.655,phone,android,quic,streaming,film.ru,medium,False,False,1.1.1.1,60.5,1.66,0,1
118634,195,12501,196,63388,8.28,-43.6,0.585,phone,android,udp,download,ftp.mozilla.org,medium,True,True,,39.1,0.38,0,1
31055,51,5571,705,50201,4.42,-21.25,0.415,phone,android,tcp,streaming,matchtv.ru,high,False,False,,46.0,0.11,1,0
8970,14,19442,78,34110,13.52,-1.39,0.679,laptop,windows,tcp,download,download.jetbrains.com,low,True,,8.8.8.8,72.2,0.31,1,0
111745,184,1150,93,12487,27.6,-43.92,0.388,laptop,windows,udp,download,mega.nz,medium,False,False,208.67.222.222,12.5,0.4,0,1
1575,2,12534,132,748,15.04,14.92,0.654,laptop,windows,tcp,browsing,wildberries.ru,medium,True,False,1.1.1.1,41.0,0.19,0,1
98604,162,12308,95,48126,11.13,26.75,0.624,laptop,windows,tcp,download,packages.microsoft.com,high,False,False,1.1.1.1,48.8,0.59,1,0
4144,6,20049,128,1756,8.42,14.71,0.215,laptop,windows,udp,browsing,ozon.ru,low,True,False,1.1.1.1,40.4,0.18,0,1
73141,120,10428,35,1537,5.21,-93.0,0.336,iot,linux,tcp,browsing,dzen.ru,medium,False,False,,70.2,0.13,1,0
41620,68,15292,164,43724,6.52,65.58,0.582,laptop,macos,udp,download,cdn.yandex.net,low,True,False,9.9.9.9,27.3,0.05,0,1
80840,133,4276,785,22404,23.08,112.08,0.266,laptop,windows,udp,streaming,wink.ru,low,True,False,,27.0,0.43,0,1
104258,171,20034,1188,2638,24.54,-20.68,0.194,phone,android,udp,gaming,steampowered.com,high,True,False,208.67.222.222,42.7,2.83,0,1
2145,3,12386,340,28149,8.21,-44.33,0.404,phone,ios,tcp,download,yadi.sk,low,True,False,9.9.9.9,32.0,0.16,0,1
64695,106,15067,688,57580,11.66,-27.49,0.622,phone,ios,udp,streaming,vkvideo.ru,low,True,False,,66.3,2.01,1,0
89646,147,17997,321,19208,2.76,102.18,0.496,laptop,windows,tcp,download,pytorch.org,low,False,True,208.67.222.222,42.1,0.82,0,1
94107,155,994,507,33576,22.67,-44.94,0.549,iot,linux,udp,streaming,okko.tv,medium,True,False,208.67.222.222,29.1,0.04,0,1
35572,58,19394,745,56816,5.01,-86.57,0.658,phone,android,quic,streaming,wink.ru,low,False,,8.8.8.8,70.7,0.62,1,0
94722,156,94,1270,2092,9.36,-85.56,0.223,iot,linux,udp,gaming,blizzard.com,low,False,False,8.8.8.8,53.0,0.03,1,0
81734,134,15168,128,39299,26.24,-62.43,0.603,phone,android,udp,download,cloud.mail.ru,low,False,True,208.67.222.222,60.5,1.66,0,1
48730,80,7865,347,20374,17.52,-68.27,0.591,phone,android,quic,download,github.com,low,False,,,87.6,1.9,0,1
114754,189,2204,1429,35225,22.47,104.23,0.642,laptop,linux,udp,streaming,kinopoisk.ru,high,False,,8.8.8.8,83.1,0.16,0,1
57653,95,1188,1825,2546,15.25,-80.77,0.0,phone,android,udp,gaming,steampowered.com,medium,False,,208.67.222.222,32.8,0.54,0,1
72750,119,18485,1243,41304,19.39,-87.45,0.286,phone,android,udp,streaming,seasonvar.ru,high,False,False,208.67.222.222,28.3,0.49,0,1
40434,66,16517,1602,2504,6.58,41.01,0.555,laptop,macos,udp,gaming,cs.money,low,True,False,208.67.222.222,67.1,0.17,0,1
35978,59,11108,32,262,21.22,31.92,0.464,laptop,windows,tcp,browsing,stackoverflow.com,medium,False,False,8.8.8.8,41.4,0.79,1,0
110355,181,18029,34,1865,15.34,-103.91,0.795,phone,android,tcp,browsing,wildberries.ru,medium,False,False,8.8.8.8,50.9,0.19,1,0
23685,39,1478,549,41361,5.69,-63.93,0.252,iot,linux,tcp,download,storage.googleapis.com,medium,True,False,9.9.9.9,38.0,0.22,0,1
16637,27,11086,456,63594,0.5,-21.07,0.552,phone,android,tcp,download,cdn.yandex.net,medium,False,False,,38.3,2.57,0,1
103506,170,13154,684,23685,7.99,-64.36,0.359,phone,ios,udp,streaming,rutube.ru,high,True,False,,66.4,2.66,0,1
62055,102,5250,781,32596,22.94,-10.65,0.659,laptop,windows,udp,streaming,youtube.com,low,False,True,,40.0,0.04,1,0
107729,177,10544,129,1363,13.44,-97.12,0.401,phone,android,tcp,browsing,avito.ru,low,True,False,,74.0,0.19,0,1
68653,113,1945,110,30118,19.22,-110.79,0.53,phone,android,tcp,download,yadi.sk,medium,True,False,,74.2,0.35,0,1
8244,13,15292,98,1133,11.35,-54.79,0.563,phone,android,tcp,browsing,kommersant.ru,medium,False,,8.8.8.8,35.9,0.02,0,1
51332,84,14357,56,221,0.5,-24.85,0.226,iot,android,udp,browsing,avito.ru,high,True,False,1.1.1.1,27.2,0.17,0,1
110673,182,6651,56,10319,0.5,64.64,0.566,laptop,linux,tcp,browsing,telegram.org,low,False,True,1.1.1.1,39.4,0.12,0,1
79320,130,16673,478,45760,19.47,-34.74,0.704,phone,android,udp,streaming,okko.tv,high,False,False,1.1.1.1,39.9,1.27,0,1
39192,64,15176,83,1426,12.17,-91.56,0.83,phone,ios,tcp,browsing,pikabu.ru,medium,True,False,1.1.1.1,65.0,0.46,1,0
72563,119,11458,410,19952,21.17,-74.08,0.188,phone,android,tcp,download,cloud.mail.ru,low,True,False,8.8.8.8,27.5,0.6,1,0
99984,164,18539,138,1153,19.99,-33.13,0.031,phone,ios,tcp,browsing,avito.ru,high,False,False,1.1.1.1,36.7,2.61,0,1
110340,181,17358,305,56632,15.26,-99.24,0.261,phone,android,quic,download,dl.google.com,high,False,True,8.8.8.8,78.5,0.08,0,1
68640,113,1169,322,56766,22.18,-86.65,0.276,phone,android,udp,download,github.com,medium,True,False,208.67.222.222,17.7,2.12,0,1
7644,12,14459,452,29738,17.79,57.74,0.144,laptop,windows,udp,download,onedrive.live.com,medium,False,False,208.67.222.222,68.4,0.22,0,1
71380,117,13686,558,35243,5.12,-69.6,0.565,phone,ios,tcp,download,dl.google.com,medium,False,False,8.8.8.8,50.2,2.72,0,1
56680,93,10699,95,186,16.68,-91.8,0.592,iot,linux,tcp,browsing,telegram.org,medium,False,True,,81.2,0.01,1,0
54173,89,5528,308,20621,3.75,-65.86,0.125,phone,ios,udp,download,github.com,medium,False,,9.9.9.9,18.9,2.93,0,1
20292,33,8375,814,13325,11.87,-34.89,0.184,phone,android,quic,streaming,youtube.com,high,False,True,,30.0,3.38,1,0
51330,84,14263,2434,951,7.95,-34.77,0.109,iot,android,quic,gaming,riot.com,high,False,,9.9.9.9,28.0,0.11,0,1
8247,13,15314,82,1326,12.84,-67.54,0.605,phone,android,tcp,browsing,telegram.org,medium,True,True,,44.2,0.38,0,1
20417,33,13278,474,52734,12.91,-35.63,0.172,phone,android,tcp,download,packages.microsoft.com,low,True,False,208.67.222.222,73.6,0.82,1,0
75128,123,18316,323,30278,17.62,-64.97,0.523,iot,linux,udp,download,mega.nz,low,True,False,1.1.1.1,52.3,0.16,0,1
76336,125,18046,335,25570,3.79,-82.32,0.872,phone,ios,tcp,download,pypi.org,high,True,False,8.8.8.8,55.0,2.6,1,0
14370,23,17848,40,817,5.04,2.16,0.353,laptop,linux,quic,browsing,whatsapp.com,medium,True,True,,81.9,0.1,0,1
73926,121,16991,282,28429,21.71,-52.06,0.286,phone,ios,tcp,download,pypi.org,low,True,False,,31.5,2.31,0,1
32236,53,4916,1378,13445,14.85,-80.67,0.866,phone,android,tcp,streaming,channel1.ru,high,False,False,1.1.1.1,71.7,0.68,1,0
19215,31,16503,122,1922,8.03,-97.44,0.575,phone,android,tcp,browsing,ok.ru,high,False,False,208.67.222.222,76.6,2.24,1,0
114561,188,18806,60,26786,15.5,-42.52,0.391,phone,android,tcp,download,download.jetbrains.com,low,False,False,1.1.1.1,67.7,0.98,0,1
37272,61,13188,151,39770,3.73,6.25,0.21,laptop,linux,tcp,download,github.com,medium,True,False,8.8.8.8,65.8,0.04,0,1
78619,129,12569,1766,12844,7.9,-92.04,0.532,phone,android,udp,streaming,twitch.tv,high,True,False,8.8.8.8,22.3,2.03,0,1
42893,70,16927,377,21210,14.35,95.86,0.684,laptop,linux,tcp,download,github.com,low,False,,208.67.222.222,11.2,0.47,1,0
93218,153,13937,79,40551,15.15,-26.4,0.718,iot,android,tcp,download,releases.1c.ru,medium,False,False,208.67.222.222,58.0,0.12,0,1
23537,38,19613,146,33301,10.76,107.95,0.758,laptop,linux,tcp,download,onedrive.live.com,medium,True,False,,25.4,0.36,0,1
50849,83,20103,3059,2481,2.47,-53.25,0.261,phone,ios,quic,gaming,steampowered.com,low,True,False,9.9.9.9,52.5,3.47,1,0
40766,67,6355,2828,694,24.02,-44.39,0.545,phone,android,udp,gaming,gaijin.net,high,False,False,9.9.9.9,71.8,2.59,0,1
83570,137,15689,532,10949,19.84,-97.89,0.275,iot,linux,tcp,download,update.1c.ru,high,False,True,1.1.1.1,26.3,0.2,0,1
41427,68,8251,2801,706,9.28,73.26,0.458,laptop,macos,udp,gaming,leagueoflegends.com,high,False,False,1.1.1.1,19.8,0.47,0,1
108867,179,7953,342,57927,8.8,-90.59,0.5,iot,android,tcp,download,cdn.yandex.net,medium,True,True,9.9.9.9,50.4,0.12,1,0
21524,35,10279,2287,522,4.13,-77.99,0.213,phone,ios,udp,gaming,steampowered.com,high,False,False,208.67.222.222,69.9,0.26,0,1
36362,60,1417,649,3887,18.54,-101.23,0.154,iot,android,tcp,gaming,steampowered.com,high,False,False,1.1.1.1,52.8,0.1,1,0
83961,138,6945,1584,43814,13.2,-36.02,0.451,iot,linux,tcp,streaming,rutube.ru,high,True,False,1.1.1.1,30.8,0.03,0,1
72068,118,16036,709,11747,20.21,74.67,0.314,laptop,linux,udp,streaming,youtube.com,high,False,True,9.9.9.9,64.7,0.49,0,1
21544,35,10911,144,56272,2.75,-75.14,0.703,phone,ios,tcp,download,releases.1c.ru,medium,True,False,1.1.1.1,71.0,2.72,1,0
40724,67,4815,113,1622,22.63,-38.58,0.441,phone,android,tcp,browsing,yandex.ru,high,False,False,,82.9,1.86,1,0
34694,57,9013,95,1883,17.0,-89.06,0.181,phone,android,tcp,browsing,ozon.ru,low,False,True,8.8.8.8,71.5,2.13,1,0
28577,47,5502,179,1991,14.78,7.87,0.283,laptop,windows,tcp,browsing,ok.ru,medium,True,False,9.9.9.9,33.7,0.45,0,1
82724,136,6363,225,49962,6.35,22.4,0.569,laptop,linux,tcp,download,mega.nz,medium,True,False,208.67.222.222,66.7,0.4,1,0
32733,54,1212,426,20341,25.55,-48.71,0.202,phone,android,tcp,download,mega.nz,high,True,False,8.8.8.8,30.9,2.32,0,1
17838,29,9331,172,17639,0.5,-14.77,0.555,phone,ios,tcp,download,releases.1c.ru,medium,False,,8.8.8.8,72.3,2.03,0,1
13084,21,14742,187,55112,25.36,-69.07,0.34,phone,android,tcp,download,github.com,low,True,False,,85.9,1.7,1,0
65961,108,16422,357,35930,18.44,-57.72,0.465,phone,ios,tcp,download,dl.google.com,medium,False,True,,71.0,0.38,0,1
3765,6,4496,95,124,9.03,-17.98,0.503,laptop,windows,tcp,browsing,vk.com,high,True,False,,67.4,0.2,0,1
70825,116,15675,382,25322,6.25,-79.15,0.198,phone,android,udp,download,yadi.sk,medium,True,False,208.67.222.222,54.3,1.14,1,0
63497,104,15295,582,51976,10.54,-53.76,0.559,iot,android,tcp,download,storage.googleapis.com,low,False,False,208.67.222.222,45.3,0.2,0,1
76896,126,16627,1632,24654,13.31,-55.37,0.712,phone,ios,udp,streaming,start.ru,medium,True,False,9.9.9.9,94.3,2.18,0,1
110836,182,13326,2444,1360,1.84,6.04,0.283,laptop,linux,udp,gaming,steampowered.com,high,True,False,8.8.8.8,97.5,0.54,1,0
61995,102,2730,305,40354,24.54,-25.4,0.148,laptop,windows,tcp,download,releases.1c.ru,medium,True,False,8.8.8.8,37.4,0.28,1,0
107181,176,14609,168,18717,9.36,89.82,0.08,laptop,linux,tcp,download,download.jetbrains.com,low,True,,,91.5,0.33,1,0
101677,167,13959,2733,2427,27.18,-67.46,0.654,phone,android,udp,gaming,mail.ru,high,True,False,208.67.222.222,40.7,1.32,0,1
40398,66,14722,64,52069,9.47,93.35,0.153,laptop,macos,tcp,browsing,telegram.org,high,False,True,,68.4,0.18,0,1
9717,16,2199,75,1508,14.61,3.74,0.576,laptop,linux,tcp,browsing,habr.com,low,False,False,8.8.8.8,60.8,0.45,1,0
22068,36,9030,1298,22213,4.79,-97.26,0.366,iot,linux,quic,streaming,rutube.ru,medium,True,False,9.9.9.9,65.7,0.13,0,1
58924,97,2196,434,43855,13.29,-110.91,0.655,phone,ios,tcp,download,yadi.sk,low,False,True,208.67.222.222,59.6,0.77,1,0
108456,178,14806,176,891,14.02,-29.33,0.253,iot,android,tcp,browsing,telegram.org,medium,True,True,8.8.8.8,100.0,0.27,0,1
102704,169,5674,663,11437,19.79,-103.67,0.283,phone,android,udp,streaming,kion.ru,medium,False,False,208.67.222.222,22.7,0.55,0,1
20424,33,13770,121,1040,9.58,-27.79,0.786,phone,android,tcp,browsing,arxiv.org,medium,True,False,1.1.1.1,51.0,1.26,0,1
82934,136,15019,1840,3280,12.3,-33.07,0.483,laptop,linux,udp,gaming,steampowered.com,high,True,False,208.67.222.222,70.9,0.66,1,0
26105,43,2147,79,43760,2.81,42.13,0.527,laptop,windows,tcp,download,github.com,medium,False,False,8.8.8.8,65.1,0.29,1,0
102570,169,852,509,28718,21.22,-94.59,0.612,phone,android,udp,streaming,kion.ru,high,False,,208.67.222.222,51.9,2.42,1,0
37020,61,2678,538,10998,7.62,16.71,0.163,laptop,linux,tcp,download,packages.microsoft.com,medium,True,False,9.9.9.9,35.2,0.19,0,1
115944,191,835,726,49362,23.14,47.46,0.539,laptop,windows,udp,streaming,ctc.ru,high,False,False,208.67.222.222,45.5,0.11,0,1
113979,187,18872,174,1807,20.5,96.8,0.359,laptop,linux,tcp,browsing,tiktok.com,low,False,False,9.9.9.9,69.0,0.52,0,1
70049,115,7818,1916,4658,21.01,-25.23,0.757,iot,android,udp,gaming,gaijin.net,medium,True,,8.8.8.8,67.9,0.18,0,1
7999,13,4846,129,59440,12.78,-71.86,0.458,phone,android,tcp,download,cdn.yandex.net,low,True,,,66.4,0.81,0,1
74959,123,11521,2686,1006,18.74,-55.45,0.172,iot,linux,udp,gaming,steampowered.com,high,False,,9.9.9.9,42.1,0.22,0,1
52046,85,18132,61,81,16.56,-65.47,0.557,phone,android,udp,browsing,wildberries.ru,medium,True,True,,40.3,2.8,0,1
20097,33,1674,262,52581,14.99,-46.56,0.187,phone,android,udp,download,huggingface.co,medium,True,False,9.9.9.9,72.6,1.56,1,0
36664,60,12288,39,1214,16.77,-85.96,0.648,iot,android,tcp,browsing,mail.ru,low,False,False,,55.0,0.03,1,0
80427,132,12672,338,41344,16.9,59.19,0.214,laptop,windows,tcp,download,onedrive.live.com,medium,False,False,9.9.9.9,24.0,1.42,0,1
31671,52,5520,36,1777,25.18,-41.91,0.274,iot,linux,quic,browsing,yandex.ru,high,True,False,9.9.9.9,28.4,0.1,0,1
121210,199,16417,2196,4550,9.07,-54.04,0.721,phone,ios,udp,gaming,faceit.com,high,False,True,1.1.1.1,81.9,0.38,0,1
82587,136,842,1114,15157,9.77,-2.81,0.677,laptop,linux,quic,streaming,rutube.ru,high,False,False,9.9.9.9,41.4,0.34,1,0
73164,120,11281,428,10198,7.3,-75.84,0.225,iot,linux,tcp,download,github.com,medium,True,True,1.1.1.1,18.7,0.14,0,1
75129,123,18356,454,38321,24.45,-55.27,0.396,iot,linux,tcp,download,yadi.sk,high,True,False,9.9.9.9,33.0,0.06,0,1
20822,34,5371,1429,61053,12.74,-107.09,0.37,phone,android,quic,streaming,rutube.ru,high,False,False,9.9.9.9,42.6,1.49,0,1
77332,127,9721,1559,4620,0.5,-27.97,0.47,phone,android,udp,gaming,steampowered.com,high,True,False,9.9.9.9,25.6,2.65,0,1
75330,124,2163,455,28047,16.94,-46.55,0.681,phone,ios,udp,download,huggingface.co,medium,True,False,9.9.9.9,62.1,3.0,0,1
93038,153,7151,429,55156,13.25,-37.51,0.317,iot,android,tcp,download,cloud.mail.ru,low,False,False,8.8.8.8,32.0,0.17,0,1
70303,115,17670,312,62438,22.74,-39.73,0.431,iot,android,quic,streaming,twitch.tv,low,False,True,208.67.222.222,100.0,0.28,0,1
79944,131,17369,1737,27152,2.76,-44.85,0.353,phone,android,udp,streaming,rutube.ru,medium,False,False,1.1.1.1,61.7,1.85,0,1
35856,59,6428,135,1322,20.77,21.71,0.639,laptop,windows,tcp,browsing,rambler.ru,low,True,False,8.8.8.8,62.7,0.18,0,1
27506,45,10926,88,158,5.09,-84.56,0.508,phone,ios,udp,browsing,ok.ru,high,False,False,1.1.1.1,30.7,1.44,0,1
6387,10,12197,1075,49583,9.94,-88.99,0.588,iot,linux,udp,streaming,rutube.ru,high,True,False,,71.6,0.14,1,0
71990,118,12665,577,62103,22.91,58.05,0.326,laptop,linux,udp,download,github.com,high,False,False,1.1.1.1,39.3,0.25,0,1
12745,21,1810,226,28837,23.61,-85.81,0.318,phone,android,udp,download,yadi.sk,high,False,True,,70.0,3.57,1,0
42282,69,17444,2992,4597,19.24,23.43,0.152,laptop,linux,quic,gaming,battlestate.games,high,True,,9.9.9.9,73.4,0.75,1,0
53013,87,9005,1589,37213,19.67,19.16,0.352,laptop,windows,udp,streaming,ntv.ru,high,False,False,,91.1,0.61,1,0
23098,38,1211,295,22743,10.52,113.8,0.355,laptop,linux,tcp,download,github.com,low,True,False,1.1.1.1,51.2,0.79,0,1
73084,120,8302,45,1997,6.27,-76.01,0.684,iot,linux,udp,browsing,rbc.ru,low,False,False,,40.7,0.26,0,1
58486,96,9402,1105,1645,8.92,102.9,0.703,laptop,windows,tcp,gaming,ea.com,high,True,False,9.9.9.9,51.7,0.17,0,1
17252,28,11287,325,42740,7.43,-49.07,0.307,iot,android,tcp,download,download.jetbrains.com,low,True,False,9.9.9.9,23.7,0.13,0,1
32413,53,12713,433,63224,14.06,-85.1,0.239,phone,android,tcp,download,pypi.org,low,True,False,,23.6,0.32,1,0
121203,199,16155,294,42551,10.41,-51.37,0.078,phone,ios,tcp,download,cloud.mail.ru,high,True,False,1.1.1.1,79.7,0.96,1,0
56733,93,12632,384,37657,12.15,-66.83,0.45,iot,linux,udp,download,dl.google.com,low,True,False,1.1.1.1,31.1,0.1,0,1
50632,83,11196,870,27440,5.05,-86.69,0.339,phone,ios,udp,streaming,rutube.ru,high,False,False,208.67.222.222,46.8,2.89,1,0
64979,107,2055,598,54375,11.85,-71.74,0.767,phone,android,udp,download,mega.nz,low,True,False,8.8.8.8,63.8,2.15,0,1
10340,17,2154,199,26454,20.4,-5.9,0.61,laptop,windows,udp,download,github.com,medium,False,False,8.8.8.8,69.7,0.77,1,0
113384,186,19536,180,279,12.39,54.99,0.695,laptop,macos,tcp,browsing,telegram.org,high,True,True,208.67.222.222,37.5,0.19,0,1
7594,12,12565,65,1979,17.69,59.5,0.467,laptop,windows,tcp,browsing,habr.com,medium,False,False,208.67.222.222,21.7,0.54,0,1
7583,12,12196,431,31843,21.39,44.73,0.572,laptop,windows,tcp,download,mega.nz,high,True,False,9.9.9.9,76.8,0.22,0,1
115154,189,17314,743,57362,18.7,80.8,0.384,laptop,linux,udp,streaming,twitch.tv,medium,True,False,208.67.222.222,45.0,0.04,0,1
47616,78,10085,2168,3389,13.77,-73.37,0.236,phone,ios,quic,gaming,ubisoft.com,high,False,False,,47.0,0.74,1,0
90432,149,2203,298,18395,19.81,-68.53,0.963,iot,android,tcp,download,launchpad.net,low,True,True,208.67.222.222,68.1,0.12,1,0
57038,94,800,1651,35380,7.37,-37.54,0.686,iot,linux,tcp,streaming,ivi.ru,high,True,False,9.9.9.9,55.4,0.26,0,1
37175,61,9377,1237,4723,6.56,3.42,0.515,laptop,linux,udp,gaming,dota2.com,medium,True,False,208.67.222.222,46.5,0.77,1,0
25850,42,15906,179,967,22.02,-73.13,0.239,phone,android,tcp,browsing,telegram.org,high,True,True,,73.0,0.85,1,0
72025,118,14470,784,8717,20.19,-1.21,0.287,laptop,linux,tcp,streaming,premier.one,low,True,False,1.1.1.1,48.0,0.17,0,1
94198,155,4495,124,1266,21.65,-77.22,0.331,iot,linux,tcp,browsing,telegram.org,low,False,True,208.67.222.222,63.0,0.26,0,1
61110,100,16445,252,52169,10.88,32.33,0.576,laptop,windows,tcp,download,github.com,medium,False,False,,73.0,0.29,0,1
6932,11,9942,67,24461,6.6,-73.53,0.287,phone,android,tcp,download,releases.1c.ru,low,True,False,8.8.8.8,45.8,0.01,0,1
57884,95,10258,3044,2914,16.62,-60.26,0.43,phone,android,udp,gaming,faceit.com,high,False,False,208.67.222.222,55.7,1.38,1,0
99857,164,13258,35,988,23.35,-49.96,0.225,phone,ios,udp,browsing,habr.com,high,False,False,8.8.8.8,79.4,1.95,1,0
26979,44,13868,40,309,23.74,-17.43,0.627,laptop,macos,tcp,browsing,rambler.ru,medium,True,False,208.67.222.222,51.4,0.62,1,0
5530,9,987,53,783,16.39,-42.23,0.5,iot,linux,udp,browsing,arxiv.org,medium,False,False,9.9.9.9,23.4,0.12,0,1
109148,179,19456,111,51791,16.33,-70.1,0.51,iot,android,tcp,download,onedrive.live.com,low,False,False,8.8.8.8,64.3,0.27,1,0
82230,135,10082,176,45912,23.52,-65.62,0.236,phone,android,tcp,download,cloud.mail.ru,high,False,True,9.9.9.9,57.8,1.4,0,1
38386,63,8364,54,257,9.59,-55.59,0.167,phone,ios,tcp,browsing,habr.com,low,True,,9.9.9.9,43.1,5.04,0,1
18606,30,15188,491,61630,14.3,-11.81,0.679,laptop,windows,tcp,download,cloud.mail.ru,high,False,False,1.1.1.1,66.3,1.12,1,0
69685,114,18215,499,22585,3.53,65.98,0.578,laptop,windows,tcp,download,dl.google.com,low,False,False,8.8.8.8,43.0,0.39,0,1
33433,55,6396,1528,8247,22.69,42.0,0.587,laptop,macos,udp,streaming,rutube.ru,high,False,True,208.67.222.222,53.1,0.13,0,1
95139,156,16472,222,38063,9.8,-74.54,0.642,iot,linux,quic,download,yadi.sk,high,True,False,208.67.222.222,60.6,0.12,1,0
45438,74,20057,925,16307,14.31,41.69,0.12,laptop,windows,tcp,streaming,wink.ru,high,True,False,8.8.8.8,29.3,0.18,1,0
108381,178,11871,525,27944,12.24,-36.29,0.275,iot,android,udp,streaming,okko.tv,low,True,False,,67.6,0.18,1,0
105232,173,10430,561,47400,3.75,-32.72,0.296,phone,android,quic,streaming,rutube.ru,high,True,False,208.67.222.222,50.8,1.82,1,0
